Code,Name,Name KH,Category Code,Unit ID,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image,Type(standard or service)
KK-2290O,ឈុត ទឹកក្រូច,,KK168,1,5,20,10, No Tax, exclusive,KK2290,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2290Y,ឈុត លឿង,,KK168,1,5,20,10, No Tax, exclusive,KK2290,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2290G,ឈុត បៃតង,,KK168,1,5,20,10, No Tax, exclusive,KK2290,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-1981R,អាវក្មេងប្រុស ក្រហម,,KK168,1,5,10,10, No Tax, exclusive,KK1981,100=1_10|110=1_10|120=1_10|130=1_10|140=1_10,,,,,,,,,,,,no_image.png,standard
KK-1981Y,អាវក្មេងប្រុស លឿង,,KK168,1,5,10,10, No Tax, exclusive,KK1981,100=1_10|110=1_10|120=1_10|130=1_10|140=1_10,,,,,,,,,,,,no_image.png,standard
KK-1981O,អាវក្មេងប្រុស ទឹកក្រូច,,KK168,1,5,10,10, No Tax, exclusive,KK1981,100=1_10|110=1_10|120=1_10|130=1_10|140=1_10,,,,,,,,,,,,no_image.png,standard
KK-1981W,អាវក្មេងប្រុស ស,,KK168,1,5,10,10, No Tax, exclusive,KK1981,100=1_10|110=1_10|120=1_10|130=1_10|140=1_10,,,,,,,,,,,,no_image.png,standard
KK-1981Bl,អាវក្មេងប្រុស ខៀវ,,KK168,1,5,10,10, No Tax, exclusive,KK1981,100=1_10|110=1_10|120=1_10|130=1_10|140=1_10,,,,,,,,,,,,no_image.png,standard
KK-1981G,អាវក្មេងប្រុស បៃតង,,KK168,1,5,10,10, No Tax, exclusive,KK1981,100=1_10|110=1_10|120=1_10|130=1_10|140=1_10,,,,,,,,,,,,no_image.png,standard
KK-2162W,ឈុត ស,,KK168,1,5,16,10, No Tax, exclusive,KK2162,100=1_16|110=1_16120=1_16|130=1_16|140=1_16|150=1_16|160=1_16,,,,,,,,,,,,no_image.png,standard
KK-2162B,ឈុត ខ្មៅ,,KK168,1,5,16,10, No Tax, exclusive,KK2162,100=1_16|110=1_16|120=1_16|130=1_16|140=1_16|150=1_16|160=1_16,,,,,,,,,,,,no_image.png,standard
KK-2036Bl,អាវក្មេងប្រុស ផ្ទៃមេឃ,,KK168,1,5,14,10, No Tax, exclusive,KK2036,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2036P,អាវក្មេងប្រុស ឈូក,,KK168,1,5,14,10, No Tax, exclusive,KK2036,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2036G,អាវក្មេងប្រុស បៃតង,,KK168,1,5,14,10, No Tax, exclusive,KK2036,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2291B,ឈុត ខ្មៅ,,KK168,1,5,20,10, No Tax, exclusive,KK2291,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2291Y,ឈុត លឿង,,KK168,1,5,20,10, No Tax, exclusive,KK2291,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2291G,ឈុត បៃតង,,KK168,1,5,20,10, No Tax, exclusive,KK2291,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2265B,ឈុត ខ្មៅ,,KK168,1,5,22,10, No Tax, exclusive,KK2265,110=1_22|120=1_22|130=1_22|140=1_22|150=1_22|160=1_22,,,,,,,,,,,,no_image.png,standard
KK-1945Bl,ឈុត ខៀវ,,KK168,1,5,20,10, No Tax, exclusive,KK1945,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20|170=1_20,,,,,,,,,,,,no_image.png,standard
KK-1945B,ឈុត ខ្មៅ,,KK168,1,5,20,10, No Tax, exclusive,KK1945,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20|170=1_20,,,,,,,,,,,,no_image.png,standard
KK-2287Y,ឈុត លឿង,,KK168,1,5,20,10, No Tax, exclusive,KK2287,110=1_20|120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-1825Bl,ឈុត ខៀវ,,KK168,1,5,17,10, No Tax, exclusive,KK1825,110=1_17|120=1_17|130=1_17|140=1_17|150=1_17|160=1_17|170=1_17,,,,,,,,,,,,no_image.png,standard
KK-1825Y,ឈុត លឿង,,KK168,1,5,17,10, No Tax, exclusive,KK1825,110=1_17|120=1_17|130=1_17|140=1_17|150=1_17|160=1_17|170=1_17,,,,,,,,,,,,no_image.png,standard
KK-1778B,ឈុត ខ្មៅ,,KK168,1,5,12,10, No Tax, exclusive,KK1778,110=1_12|120=1_12|130=1_12|140=1_12|150=1_12,,,,,,,,,,,,no_image.png,standard
KK-1778G,ឈុត បៃតង,,KK168,1,5,12,10, No Tax, exclusive,KK1778,110=1_12|120=1_12|130=1_12|140=1_12|150=1_12,,,,,,,,,,,,no_image.png,standard
KK-2030Bl,ខោ ខៀវ,,KK168,1,5,15,10, No Tax, exclusive,KK2030,100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|160=1_15,,,,,,,,,,,,no_image.png,standard
KK-1747Bl,ឈុត ខៀវ,,KK168,1,5,14,10, No Tax, exclusive,KK1747,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14,,,,,,,,,,,,no_image.png,standard
KK-1747R,ឈុត ក្រហម,,KK168,1,5,14,10, No Tax, exclusive,KK1747,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14,,,,,,,,,,,,no_image.png,standard
KK-1941Bl,ឈុត ខៀវ,,KK168,1,5,32,10, No Tax, exclusive,KK1941,100=1_32|110=1_32|120=1_32|130=1_32|140=1_32|150=1_32|160=1_32,,,,,,,,,,,,no_image.png,standard
KK-1941R,ឈុត ក្រហម,,KK168,1,5,32,10, No Tax, exclusive,KK1941,100=1_32|110=1_32|120=1_32|130=1_32|140=1_32|150=1_32|160=1_32,,,,,,,,,,,,no_image.png,standard
KK-2027Gr,ឈុត ប្រផេះ,,KK168,1,5,14,10, No Tax, exclusive,KK2027,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2027B,ឈុត ខ្មៅ,,KK168,1,5,14,10, No Tax, exclusive,KK2027,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2027Bl,ឈុត ខៀវ,,KK168,1,5,14,10, No Tax, exclusive,KK2027,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2175W,ឈុត ស,,KK168,1,5,20,10, No Tax, exclusive,KK2175,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20|170=1_20,,,,,,,,,,,,no_image.png,standard
KK-2175Bl,ឈុត ផ្ទៃមេឃ,,KK168,1,5,20,10, No Tax, exclusive,KK2175,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20|170=1_20,,,,,,,,,,,,no_image.png,standard
KK-2040Bl,ឈុត ខៀវ,,KK168,1,5,25,10, No Tax, exclusive,KK2040,120=1_25|130=1_25|140=1_25|150=1_25|160=1_25,,,,,,,,,,,,no_image.png,standard
KK-1938B,ឈុត ខ្មៅ,,KK168,1,5,21,10, No Tax, exclusive,KK1938,110=1_21|120=1_21|130=1_21|140=1_21|150=1_21|160=1_21|170=1_21|180=1_21|190=1_21,,,,,,,,,,,,no_image.png,standard
KK-1938R,ឈុត ក្រហម,,KK168,1,5,21,10, No Tax, exclusive,KK1938,110=1_21|120=1_21|130=1_21|140=1_21|150=1_21|160=1_21|170=1_21|180=1_21|190=1_21,,,,,,,,,,,,no_image.png,standard
KK-2138B,ឈុត ខ្មៅ,,KK168,1,5,15,10, No Tax, exclusive,KK2138,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2138Bl,ឈុត ខៀវ,,KK168,1,5,15,10, No Tax, exclusive,KK2138,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2138G,ឈុត បៃតង,,KK168,1,5,15,10, No Tax, exclusive,KK2138,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2138W,ឈុត ស,,KK168,1,5,15,10, No Tax, exclusive,KK2138,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2138Bl,ឈុត ផ្ទៃមេឃ,,KK168,1,5,15,10, No Tax, exclusive,KK2138,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2138P,ឈុត ឈូក,,KK168,1,5,15,10, No Tax, exclusive,KK2138,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2139W,ឈុត ស,,KK168,1,5,15,10, No Tax, exclusive,KK2139,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2139Bl,ឈុត ផ្ទៃមេឃ,,KK168,1,5,15,10, No Tax, exclusive,KK2139,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2139P,ឈុត ឈូក,,KK168,1,5,15,10, No Tax, exclusive,KK2139,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2139G,ឈុត បៃតង,,KK168,1,5,15,10, No Tax, exclusive,KK2139,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2139G,ឈុត បៃតងខ្ចី,,KK168,1,5,15,10, No Tax, exclusive,KK2139,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2139Y,ឈុត លឿង,,KK168,1,5,15,10, No Tax, exclusive,KK2139,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2166Bl,ឈុត ខៀវ,,KK168,1,5,18,10, No Tax, exclusive,KK2166,90=1_18|100=1_18|110=1_18|120=1_18|130=1_18|140=1_18|150=1_18|S=1_18|M=1_18,,,,,,,,,,,,no_image.png,standard
KK-1867Bl,ឈុត ខៀវ,,KK168,1,5,24,10, No Tax, exclusive,KK1867,120=1_24|130=1_24|140=1_24|150=1_24|160=1_24|170=1_24,,,,,,,,,,,,no_image.png,standard
KK-1305B,ឈុត ខ្មៅ,,KK168,1,5,19,10, No Tax, exclusive,KK1305,110=1_19|120=1_19|130=1_19|140=1_19|150=1_19|160=1_19,,,,,,,,,,,,no_image.png,standard
KK-1791R,អាវក្មេងប្រុស ក្រហម,,KK168,1,5,14,10, No Tax, exclusive,KK1791,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14|170=1_14,,,,,,,,,,,,no_image.png,standard
KK-1791W,អាវក្មេងប្រុស ស,,KK168,1,5,14,10, No Tax, exclusive,KK1791,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14|170=1_14,,,,,,,,,,,,no_image.png,standard
KK-1791Bl,អាវក្មេងប្រុស ខៀវ,,KK168,1,5,14,10, No Tax, exclusive,KK1791,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14|170=1_14,,,,,,,,,,,,no_image.png,standard
KK-1790R,អាវក្មេងប្រុស ក្រហម,,KK168,1,5,14,10, No Tax, exclusive,KK1790,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14|170=1_14,,,,,,,,,,,,no_image.png,standard
KK-1790G,អាវក្មេងប្រុស បៃតង,,KK168,1,5,14,10, No Tax, exclusive,KK1790,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14|170=1_14,,,,,,,,,,,,no_image.png,standard
KK-1790B,អាវក្មេងប្រុស ខ្មៅ,,KK168,1,5,14,10, No Tax, exclusive,KK1790,120=1_14|130=1_14|140=1_14|150=1_14|160=1_14|170=1_14,,,,,,,,,,,,no_image.png,standard
KK-2034R,អាវក្មេងប្រុស ក្រហម,,KK168,1,5,14,10, No Tax, exclusive,KK2034,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2034Bl,អាវក្មេងប្រុស ខៀវ,,KK168,1,5,14,10, No Tax, exclusive,KK2034,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-2034G,អាវក្មេងប្រុស បៃតង,,KK168,1,5,14,10, No Tax, exclusive,KK2034,110=1_14|120=1_14|130=1_14|140=1_14|150=1_14|160=1_14,,,,,,,,,,,,no_image.png,standard
KK-1982Bl,អាវក្មេងប្រុស ខៀវ,,KK168,1,5,10,10, No Tax, exclusive,KK1982,120=1_10|130=1_10|140=1_10|150=1_10|160=1_10,,,,,,,,,,,,no_image.png,standard
KK-1982W,អាវក្មេងប្រុស ស,,KK168,1,5,10,10, No Tax, exclusive,KK1982,120=1_10|130=1_10|140=1_10|150=1_10|160=1_10,,,,,,,,,,,,no_image.png,standard
KK-1982Y,អាវក្មេងប្រុស លឿង,,KK168,1,5,10,10, No Tax, exclusive,KK1982,120=1_10|130=1_10|140=1_10|150=1_10|160=1_10,,,,,,,,,,,,no_image.png,standard
KK-1982Pu,អាវក្មេងប្រុស ស្វាយ,,KK168,1,5,10,10, No Tax, exclusive,KK1982,120=1_10|130=1_10|140=1_10|150=1_10|160=1_10,,,,,,,,,,,,no_image.png,standard
KK-1824W,ឈុត ស,,KK168,1,5,18,10, No Tax, exclusive,KK1824,120=1_18|130=1_18|140=1_18|150=1_18|160=1_18,,,,,,,,,,,,no_image.png,standard
KK-2163B,ឈុត ខ្មៅ,,KK168,1,5,16,10, No Tax, exclusive,KK2163,100=1_16|110=1_16|120=1_16|130=1_16|140=1_16|150=1_16|160=1_16,,,,,,,,,,,,no_image.png,standard
KK-2163W,ឈុត ស,,KK168,1,5,16,10, No Tax, exclusive,KK2163,100=1_16|110=1_16|120=1_16|130=1_16|140=1_16|150=1_16|160=1_16,,,,,,,,,,,,no_image.png,standard
KK-2170B,ឈុត ខ្មៅ,,KK168,1,5,20,10, No Tax, exclusive,KK2170,110=1_20|120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2170G,ឈុត បៃតង,,KK168,1,5,20,10, No Tax, exclusive,KK2170,110=1_20|120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-1983Y,អាវក្មេងប្រុស លឿង,,KK168,1,5,9,10, No Tax, exclusive,KK1983,120=1_9|130=1_9|140=1_9|150=1_9|160=1_9,,,,,,,,,,,,no_image.png,standard
KK-1983Br,អាវក្មេងប្រុស ត្មោត,,KK168,1,5,9,10, No Tax, exclusive,KK1983,120=1_9|130=1_9|140=1_9|150=1_9|160=1_9,,,,,,,,,,,,no_image.png,standard
KK-1995Bl,អាវក្មេងប្រុស ខៀវ,,KK168,1,5,8,10, No Tax, exclusive,KK1995,90=1_8|100=1_8|110=1_8|120=1_8|130=1_8|140=1_8,,,,,,,,,,,,no_image.png,standard
KK-1995R,អាវក្មេងប្រុស ក្រហម,,KK168,1,5,8,10, No Tax, exclusive,KK1995,90=1_8|100=1_8|110=1_8|120=1_8|130=1_8|140=1_8,,,,,,,,,,,,no_image.png,standard
KK-1995Y,អាវក្មេងប្រុស លឿង,,KK168,1,5,8,10, No Tax, exclusive,KK1995,90=1_8|100=1_8|110=1_8|120=1_8|130=1_8|140=1_8,,,,,,,,,,,,no_image.png,standard
KK-1995Br,អាវក្មេងប្រុស ត្មោត,,KK168,1,5,8,10, No Tax, exclusive,KK1995,90=1_8|100=1_8|110=1_8|120=1_8|130=1_8|140=1_8,,,,,,,,,,,,no_image.png,standard
KK-1995Bl,អាវក្មេងប្រុស ផ្ទៃមេឃ,,KK168,1,5,8,10, No Tax, exclusive,KK1995,90=1_8|100=1_8|110=1_8|120=1_8|130=1_8|140=1_8,,,,,,,,,,,,no_image.png,standard
KK-2085Bl,អាវក្មេងប្រុស ផ្ទៃមេឃ,,KK168,1,5,12,10, No Tax, exclusive,KK2085,120=1_12|130=1_12|140=1_12|150=1_12|160=1_12|170=1_12,,,,,,,,,,,,no_image.png,standard
KK-2085P,អាវក្មេងប្រុស ឈូក,,KK168,1,5,12,10, No Tax, exclusive,KK2085,120=1_12|130=1_12|140=1_12|150=1_12|160=1_12|170=1_12,,,,,,,,,,,,no_image.png,standard
KK-2002Bl,អាវក្មេងប្រុស ផ្ទៃមេឃ,,KK168,1,5,11,10, No Tax, exclusive,KK2002,110=1_11|120=1_11|130=1_11|140=1_11|150=1_11,,,,,,,,,,,,no_image.png,standard
KK-2002G,អាវក្មេងប្រុស បៃតង,,KK168,1,5,11,10, No Tax, exclusive,KK2002,110=1_11|120=1_11|130=1_11|140=1_11|150=1_11,,,,,,,,,,,,no_image.png,standard
KK-2002O,អាវក្មេងប្រុស ទឹកក្រូច,,KK168,1,5,11,10, No Tax, exclusive,KK2002,110=1_11|120=1_11|130=1_11|140=1_11|150=1_11,,,,,,,,,,,,no_image.png,standard
KK-1764B,ឈុត ខ្មៅ,,KK168,1,5,13,10, No Tax, exclusive,KK1764,110=1_13|110=1_13|120=1_13|130=1_13|140=1_13|150=1_13,,,,,,,,,,,,no_image.png,standard
KK-1764G,ឈុត បៃតង,,KK168,1,5,13,10, No Tax, exclusive,KK1764,110=1_13|110=1_13|120=1_13|130=1_13|140=1_13|150=1_13,,,,,,,,,,,,no_image.png,standard
KK-1808B,ឈុត ខ្មៅ,,KK168,1,5,20,10, No Tax, exclusive,KK1808,100=1_20|110=1_20|120=1_20|130=1_20|140=1_20|150=1_20,,,,,,,,,,,,no_image.png,standard
KK-1808Bl,ឈុត ខៀវ,,KK168,1,5,20,10, No Tax, exclusive,KK1808,100=1_20|110=1_20|120=1_20|130=1_20|140=1_20|150=1_20,,,,,,,,,,,,no_image.png,standard
KK-1745B,ឈុត ខ្មៅ,,KK168,1,5,12,10, No Tax, exclusive,KK1745,100=1_12|110=1_12|120=1_12|130=1_12|140=1_12|150=1_12,,,,,,,,,,,,no_image.png,standard
KK-1745W,ឈុត ស,,KK168,1,5,12,10, No Tax, exclusive,KK1745,100=1_12|110=1_12|120=1_12|130=1_12|140=1_12|150=1_12,,,,,,,,,,,,no_image.png,standard
KK-2070G,ឈុត បៃតង,,KK168,1,5,15,10, No Tax, exclusive,KK2070,100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|160=1_15,,,,,,,,,,,,no_image.png,standard
KK-2070Bl,ឈុត ផ្ទៃមេឃ,,KK168,1,5,15,10, No Tax, exclusive,KK2070,100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|160=1_15,,,,,,,,,,,,no_image.png,standard
KK-2070W,ឈុត ស,,KK168,1,5,15,10, No Tax, exclusive,KK2070,100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|160=1_15,,,,,,,,,,,,no_image.png,standard
KK-2101Bl,ខោ ខៀវ,,KK168,1,5,16,10, No Tax, exclusive,KK2101,110=1_16|120=1_16|130=1_16|140=1_16|150=1_16|160=1_16,,,,,,,,,,,,no_image.png,standard
KK-1990Bl,ខោ ខៀវ,,KK168,1,5,16,10, No Tax, exclusive,KK1990,100=1_16|110=1_16|120=1_16|130=1_16|140=1_16|150=1_16|160=1_16,,,,,,,,,,,,no_image.png,standard
KK-2171B,ឈុត ខ្មៅ,,KK168,1,5,21,10, No Tax, exclusive,KK2171,110=1_21|120=1_21|130=1_21|140=1_21|150=1_21|160=1_21,,,,,,,,,,,,no_image.png,standard
KK-2198W,ឈុត ស,,KK168,1,5,22,10, No Tax, exclusive,KK2198,120=1_22|130=1_22|140=1_22|150=1_22|160=1_22,,,,,,,,,,,,no_image.png,standard
KK-2198B,ឈុត ខ្មៅ,,KK168,1,5,22,10, No Tax, exclusive,KK2198,120=1_22|130=1_22|140=1_22|150=1_22|160=1_22,,,,,,,,,,,,no_image.png,standard
KK-1937G,ឈុត បៃតង,,KK168,1,5,17,10, No Tax, exclusive,KK1937,120=1_17|130=1_17|140=1_17|150=1_17|160=1_17,,,,,,,,,,,,no_image.png,standard
KK-1937R,ឈុត ក្រហម,,KK168,1,5,17,10, No Tax, exclusive,KK1937,120=1_17|130=1_17|140=1_17|150=1_17|160=1_17,,,,,,,,,,,,no_image.png,standard
KK-1937B,ឈុត ខ្មៅ,,KK168,1,5,17,10, No Tax, exclusive,KK1937,120=1_17|130=1_17|140=1_17|150=1_17|160=1_17,,,,,,,,,,,,no_image.png,standard
KK-1943B,ឈុត ខ្មៅ,,KK168,1,5,40,10, No Tax, exclusive,KK1943,100=1_40|110=1_40|120=1_40|130=1_40|140=1_40|150=1_40|160=1_40,,,,,,,,,,,,no_image.png,standard
KK-1943Bl,ឈុត ខៀវ,,KK168,1,5,40,10, No Tax, exclusive,KK1943,100=1_40|110=1_40|120=1_40|130=1_40|140=1_40|150=1_40|160=1_40,,,,,,,,,,,,no_image.png,standard
KK-1944R,ឈុត ក្រហម,,KK168,1,5,33,10, No Tax, exclusive,KK1944,120=1_33|130=1_33|140=1_33|150=1_33|160=1_33,,,,,,,,,,,,no_image.png,standard
KK-1944Bl,ឈុត ខៀវ,,KK168,1,5,33,10, No Tax, exclusive,KK1944,120=1_33|130=1_33|140=1_33|150=1_33|160=1_33,,,,,,,,,,,,no_image.png,standard
KK-1877P,ឈុត ឈូក,,KK168,1,5,13,10, No Tax, exclusive,KK1877,70=1_13|80=1_13|90=1_13|100=1_13,,,,,,,,,,,,no_image.png,standard
KK-1877G,ឈុត បៃតង,,KK168,1,5,13,10, No Tax, exclusive,KK1877,70=1_13|80=1_13|90=1_13|100=1_13,,,,,,,,,,,,no_image.png,standard
KK-1877Bl,ឈុត ខៀវ,,KK168,1,5,13,10, No Tax, exclusive,KK1877,70=1_13|80=1_13|90=1_13|100=1_13,,,,,,,,,,,,no_image.png,standard
KK-1748Bl,ឈុត ខៀវ,,KK168,1,5,21,10, No Tax, exclusive,KK1748,100=1_21|110=1_21|120=1_21|130=1_21|140=1_21|150=1_21,,,,,,,,,,,,no_image.png,standard
KK-1748B,ឈុត ខ្មៅ,,KK168,1,5,21,10, No Tax, exclusive,KK1748,100=1_21|110=1_21|120=1_21|130=1_21|140=1_21|150=1_21,,,,,,,,,,,,no_image.png,standard
KK-1935Bl,ឈុត ខៀវ,,KK168,1,5,19,10, No Tax, exclusive,KK1935,100=1_19|110=1_19|120=1_19|130=1_19|140=1_19|150=1_19|160=1_19|170=1_19,,,,,,,,,,,,no_image.png,standard
KK-1935R,ឈុត ក្រហម,,KK168,1,5,19,10, No Tax, exclusive,KK1935,100=1_19|110=1_19|120=1_19|130=1_19|140=1_19|150=1_19|160=1_19|170=1_19,,,,,,,,,,,,no_image.png,standard
KK-2090B,ឈុត ខ្មៅ,,KK168,1,5,13,10, No Tax, exclusive,KK2090,110=1_13|110=1_13|120=1_13|130=1_13|140=1_13|150=1_13|160=1_13,,,,,,,,,,,,no_image.png,standard
KK-2194R,ឈុត ក្រហម,,KK168,1,5,22,10, No Tax, exclusive,KK2194,110=1_21|120=1_21|130=1_21|140=1_21|150=1_21|160=1_21,,,,,,,,,,,,no_image.png,standard
KK-2194B,ឈុត ខ្មៅ,,KK168,1,5,22,10, No Tax, exclusive,KK2194,110=1_21|120=1_21|130=1_21|140=1_21|150=1_21|160=1_21,,,,,,,,,,,,no_image.png,standard
KK-2236R,ឈុត ក្រហម,,KK168,1,5,15,10, No Tax, exclusive,KK2236,120=1_15|130=1_15|140=1_15|150=1_15|160=1_15,,,,,,,,,,,,no_image.png,standard
KK-2236W,ឈុត ស,,KK168,1,5,15,10, No Tax, exclusive,KK2236,120=1_15|130=1_15|140=1_15|150=1_15|160=1_15,,,,,,,,,,,,no_image.png,standard
KK-2066B,ឈុត ខ្មៅ,,KK168,1,5,20,10, No Tax, exclusive,KK2066,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2066R,ឈុត ក្រហម,,KK168,1,5,20,10, No Tax, exclusive,KK2066,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2066Pu,ឈុត ស្វាយ,,KK168,1,5,20,10, No Tax, exclusive,KK2066,120=1_20|130=1_20|140=1_20|150=1_20|160=1_20,,,,,,,,,,,,no_image.png,standard
KK-2149O,ឈុត ទឹកក្រូច,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149W,ឈុត ស,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149Gr,ឈុត ប្រផេះ,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149Bl,ឈុត ផ្ទៃមេឃ,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149G,ឈុត បៃតងខ្ចី,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149G,ឈុត បៃតង,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149Bl,ឈុត ខៀវ,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
KK-2149R,ឈុត ក្រហម,,KK168,1,5,15,10, No Tax, exclusive,KK2149,90=1_15|100=1_15|110=1_15|120=1_15|130=1_15|140=1_15|150=1_15|S=1_15|M=1_15,,,,,,,,,,,,no_image.png,standard
